"","id","name","role","cast_crew","movie_id","overview","release_date","genre_ids","original_title","original_language","title","popularity","vote_count","vote_average"
"22",159300,"David Kallaway","Danny Rhodes","cast",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"23",1116011,"Han Soto","Valet","cast",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"24",174454,"Frank Gallegos","Federale Lieutenant","cast",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"25",177403,"James Moses Black","Major","cast",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"26",1436978,"Dave Davis","Convenience Store Clerk","cast",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"27",1697155,"Julia Holt","Casino Patron","cast",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"28",1347284,"Lauren Gros","Bridesmaid","cast",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"29",1514475,"Juan Gaspard","Homeless Guy","cast",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"30",94428,"Lara Grice","Car Dealer","cast",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"31",1711523,"Lizeth Hutchings","Nurse","cast",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"32",1711524,"Mary Peyton Stewart","Bridesmaid","cast",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
